68.115234375,58.88671875,142.294921875,-1.22956219019878,0.0783800884826856,10,0,-117.019096374512,54.8436431884766
68.115234375,58.9306640625,142.20703125,-1.22944051005675,0.0802661203022959,10,0,-119.31192779541,44.7957916259766
68.203125,58.798828125,142.1630859375,-1.23083512941458,0.0803571704053593,10,0,-122.690048217773,-166.614776611328
68.115234375,58.7109375,142.0751953125,-1.22925256557451,0.0830948125063253,10,0,-125.109428405762,90.547119140625
68.115234375,58.5791015625,141.943359375,-1.2290581128563,0.0859230647676919,10,0,-118.356056213379,-8.94212055206299
68.115234375,58.447265625,141.8115234375,-1.22885715293166,0.0887508621123092,10,0,-123.327209472656,126.771102905273
68.115234375,58.359375,141.6796875,-1.22864968686454,0.0915781895685008,10,0,-119.722152709961,21.7110118865967
68.203125,58.095703125,141.4599609375,-1.22975634369985,0.0954553600722367,10,0,-118.729232788086,95.2578582763672
68.115234375,57.83203125,141.240234375,-1.2279111588619,0.100999028606231,10,0,-123.972732543945,99.7221298217773
68.203125,57.568359375,140.888671875,-1.2287434563282,0.107712158864155,10,0,-126.707344055176,90.1244812011719
68.02734375,57.12890625,140.5810546875,-1.22518719067849,0.11592806134162,10,0,-125.468040466309,157.377517700195
68.115234375,56.9970703125,140.2734375,-1.22603219927202,0.121703180669915,10,0,-123.338829040527,166.305938720703
68.115234375,56.5576171875,139.9658203125,-1.22536111580207,0.128283879413081,10,0,-124.919967651367,-21.3071384429932
68.115234375,56.162109375,139.5703125,-1.22444639606119,0.136739317717132,10,0,-124.268951416016,-138.842880249023
68.115234375,55.7666015625,139.130859375,-1.22336161357375,0.146126589884297,10,0,-131.820739746094,-54.2321014404297
68.115234375,55.283203125,138.69140625,-1.22220486422378,0.155505265842386,10,0,-119.816452026367,36.2501525878906
68.02734375,54.9755859375,138.2958984375,-1.21959047992895,0.164687670685299,10,0,-122.523857116699,157.803497314453
68.203125,54.404296875,137.7685546875,-1.22105928402341,0.174432266329355,10,0,-120.208724975586,172.986663818359
68.115234375,53.9208984375,137.28515625,-1.21802046870371,0.185452839438403,10,0,-121.808448791504,-52.0706329345703
68.203125,53.349609375,136.7138671875,-1.21764168673913,0.196878422768038,10,0,-116.937484741211,-177.838302612305
68.115234375,52.822265625,136.142578125,-1.21408028046286,0.209703815960014,10,0,-121.144638061523,-54.4923133850098
68.115234375,52.20703125,135.4833984375,-1.21158737351477,0.223657448292146,10,0,-125.446311950684,-73.9280776977539
68.115234375,51.50390625,134.82421875,-1.20893410055959,0.237581477268613,10,0,-125.462013244629,6.88863039016724
68.115234375,50.8447265625,134.208984375,-1.20631333618967,0.250548902946971,10,0,-119.204315185547,-175.856521606445
68.115234375,50.2294921875,133.505859375,-1.20314788255908,0.265333357365,10,0,-122.960777282715,-56.971378326416
68.115234375,49.482421875,132.802734375,-1.1998012392829,0.280077853555384,10,0,-134.214385986328,9.52933692932129
68.115234375,48.7353515625,132.01171875,-1.19582031593757,0.296614884703972,10,0,-128.114151000977,-19.0472545623779
68.115234375,47.900390625,131.220703125,-1.19161147182981,0.313095381697915,10,0,-125.44603729248,-158.838119506836
68.115234375,47.021484375,130.341796875,-1.18666864105982,0.33133691940714,10,0,-123.054878234863,69.5036010742188
68.115234375,46.23046875,129.5947265625,-1.18224764340233,0.346781094505752,10,0,-123.183197021484,146.324523925781
68.203125,45.263671875,128.6279296875,-1.17784357680453,0.366192434679995,10,0,-121.392509460449,-126.091163635254
68.115234375,44.47265625,127.6611328125,-1.16987367647533,0.386474059837213,10,0,-128.355117797852,70.8688659667969
68.115234375,43.4619140625,126.826171875,-1.16411764079026,0.403480775549333,10,0,-124.205284118652,91.211555480957
68.02734375,42.626953125,125.9912109375,-1.15647757922208,0.420811806352567,10,0,-123.295837402344,91.4558944702148
68.115234375,41.7041015625,125.068359375,-1.1511931340263,0.438999984063406,10,0,-123.808471679688,-70.1805267333984
68.115234375,40.9130859375,124.189453125,-1.14432378190874,0.456606723554372,10,0,-124.428100585938,13.711275100708
68.115234375,39.90234375,123.2666015625,-1.13682119536222,0.474978091718109,10,0,-117.398422241211,-71.1502075195313
68.02734375,38.935546875,122.3876953125,-1.1277423154345,0.492666456730614,10,0,-120.924743652344,-15.7289018630981
68.115234375,38.056640625,121.46484375,-1.12132515931791,0.510486537449945,10,0,-126.486686706543,10.4093475341797
68.115234375,37.2216796875,120.5419921875,-1.11295776219071,0.528480498615049,10,0,-121.113945007324,12.813648223877
68.115234375,36.4306640625,119.70703125,-1.10513840926175,0.544642739978582,10,0,-123.05207824707,165.988433837891
68.203125,35.5078125,118.828125,-1.09832884633409,0.561325338771546,10,0,-125.613342285156,-10.0181131362915
68.115234375,34.5849609375,117.9931640625,-1.08835476164907,0.57745175610849,10,0,-125.838851928711,-94.8678817749023
68.203125,33.75,117.0263671875,-1.08013696068626,0.595580839849642,10,0,-122.17259979248,-160.252838134766
68.203125,32.783203125,116.1474609375,-1.07087414246119,0.612079211903618,10,0,-119.680946350098,-50.9909973144531
