0,0,0,0,0,10,0,-125.622245788574,16.332612991333
0,1.41,1.41,0,0,10,0,-117.87784576416,-73.5503540039063
0,2.82,2.82,0,0,10,0,-128.668197631836,-162.328857421875
0,4.23,4.23,0,0,10,0,-123.700889587402,161.541213989258
0,5.64,5.64,0,0,10,0,-130.930130004883,68.6728515625
0,7.05,7.05,0,0,10,0,-119.938056945801,-57.031810760498
0,8.46,8.46,0,0,10,0,-122.624694824219,-141.137237548828
0,9.87,9.87,0,0,10,0,-119.077262878418,-106.009231567383
0,11.28,11.28,0,0,10,0,-123.530952453613,117.319190979004
0,12.69,12.69,0,0,10,0,-120.071784973145,0.693713665008545
0,14.1,14.1,0,0,10,0,-117.040840148926,14.236475944519
0,15.51,15.51,0,0,10,0,-127.188751220703,-159.246871948242
0,16.92,16.92,0,0,10,0,-115.181457519531,-17.0241641998291
0,18.33,18.33,0,0,10,0,-122.529823303223,26.8297386169434
0,19.74,19.74,0,0,10,0,-118.247337341309,-7.00497531890869
0,21.15,21.15,0,0,10,0,-125.938201904297,61.8192253112793
0,22.56,22.56,0,0,10,0,-120.52507019043,-109.087051391602
0,23.97,23.97,0,0,10,0,-127.75887298584,-165.432586669922
0,25.38,25.38,0,0,10,0,-120.078773498535,-103.580520629883
0,26.79,26.79,0,0,10,0,-128.190246582031,-20.6330394744873
0,28.2,28.2,0,0,10,0,-127.469062805176,-20.8633728027344
0,29.61,29.61,0,0,10,0,-118.122566223145,-56.9020385742188
0,31.02,31.02,0,0,10,0,-131.103378295898,-113.908493041992
0,32.43,32.43,0,0,10,0,-134.716445922852,106.785102844238
0,33.84,33.84,0,0,10,0,-126.007911682129,-81.2543029785156
0,35.25,35.25,0,0,10,0,-120.448219299316,101.216125488281
0,36.66,36.66,0,0,10,0,-122.827583312988,0.243266552686691
0,38.07,38.07,0,0,10,0,-126.431846618652,3.67364454269409
0,39.48,39.48,0,0,10,0,-141.986450195313,135.164306640625
0,40.89,40.89,0,0,10,0,-129.779159545898,106.195259094238
0,42.3,42.3,0,0,10,0,-122.297721862793,-170.558410644531
0,43.71,43.71,0,0,10,0,-125.009132385254,142.885726928711
0,45.12,45.12,0,0,10,0,-122.797744750977,-119.231330871582
0,46.53,46.53,0,0,10,0,-122.132698059082,78.2971038818359
0,47.94,47.94,0,0,10,0,-122.253356933594,177.419891357422
0,49.35,49.35,0,0,10,0,-119.876922607422,116.432144165039
0,50.76,50.76,0,0,10,0,-141.196273803711,177.469909667969
0,52.17,52.17,0,0,10,0,-127.513328552246,34.0346755981445
0,53.5799999999999,53.5799999999999,0,0,10,0,-129.6875,-23.1744003295898
0,54.9899999999999,54.9899999999999,0,0,10,0,-124.025871276855,2.61141324043274
0,56.3999999999999,56.3999999999999,0,0,10,0,-123.359680175781,22.158182144165
0,57.8099999999999,57.8099999999999,0,0,10,0,-124.49674987793,149.827285766602
0,59.2199999999999,59.2199999999999,0,0,10,0,-124.251029968262,154.683990478516
0,60.6299999999999,60.6299999999999,0,0,10,0,-126.044914245605,-123.800857543945
0,62.0399999999999,62.0399999999999,0,0,10,0,-129.866256713867,65.8764724731445
0,63.4499999999999,63.4499999999999,0,0,10,0,-122.285507202148,152.609802246094
0,64.8599999999999,64.8599999999999,0,0,10,0,-121.817008972168,128.695892333984
0,66.2699999999999,66.2699999999999,0,0,10,0,-119.118339538574,-173.378158569336
0,67.6799999999999,67.6799999999999,0,0,10,0,-123.00952911377,73.2205352783203
0,69.0899999999999,69.0899999999999,0,0,10,0,-125.579460144043,36.2462120056152
0,70.4999999999999,70.4999999999999,0,0,10,0,-135.167907714844,37.4937553405762
0,71.9099999999999,71.9099999999999,0,0,10,0,-141.870422363281,-147.438949584961
0,73.3199999999999,73.3199999999999,0,0,10,0,-119.747497558594,50.7613334655762
0,74.7299999999999,74.7299999999999,0,0,10,0,-123.090827941895,64.0315399169922
0,76.1399999999999,76.1399999999999,0,0,10,0,-122.658760070801,127.836837768555
0,77.5499999999999,77.5499999999999,0,0,10,0,-120.609909057617,77.1424713134766
0,78.9599999999999,78.9599999999999,0,0,10,0,-142.083831787109,179.793395996094
0,80.3699999999999,80.3699999999999,0,0,10,0,-122.968330383301,65.5452575683594
0,81.7799999999999,81.7799999999999,0,0,10,0,-128.314743041992,111.632095336914
0,83.1899999999999,83.1899999999999,0,0,10,0,-117.336196899414,40.9986724853516
0,84.5999999999999,84.5999999999999,0,0,10,0,-128.00358581543,175.302886962891
0,86.0099999999999,86.0099999999999,0,0,10,0,-124.660835266113,84.575325012207
0,87.4199999999999,87.4199999999999,0,0,10,0,-118.218330383301,67.9050140380859
0,88.8299999999999,88.8299999999999,0,0,10,0,-124.68775177002,-113.875640869141
0,90.2399999999999,90.2399999999999,0,0,10,0,-124.624221801758,37.2243385314941
0,91.6499999999999,91.6499999999999,0,0,10,0,-123.429008483887,-81.2461547851563
0,93.0599999999999,93.0599999999999,0,0,10,0,-121.179130554199,91.4280395507813
0,94.4699999999999,94.4699999999999,0,0,10,0,-130.713821411133,178.471969604492
0,95.8799999999999,95.8799999999999,0,0,10,0,-122.030830383301,16.1726150512695
0,97.2899999999999,97.2899999999999,0,0,10,0,-128.21369934082,-169.611068725586
0,98.6999999999998,98.6999999999998,0,0,10,0,-121.825904846191,83.5353775024414
0,100.11,100.11,0,0,10,0,-126.891891479492,-16.5154399871826
0,101.52,101.52,0,0,10,0,-126.416175842285,72.0252532958984
0,102.93,102.93,0,0,10,0,-121.186233520508,89.113883972168
0,104.34,104.34,0,0,10,0,-129.14582824707,-134.673751831055
0,105.75,105.75,0,0,10,0,-122.58975982666,30.2462520599365
0,107.16,107.16,0,0,10,0,-120.541389465332,98.4650192260742
0,108.57,108.57,0,0,10,0,-118.497749328613,58.075569152832
0,109.98,109.98,0,0,10,0,-124.306030273438,74.891716003418
